,Unnamed: 0,Unnamed: 0.1,RTT,Timestamp,New-RTT,Old-RTT
62,62,62,0.002,305,0.003,0.001
63,63,63,0.001,310,0.002,0.001
64,64,64,0.001,320,0.002,0.001
65,65,65,0.001,320,0.002,0.001
66,66,66,0.003,330,0.004,0.001
67,67,67,0.019,330,0.02,0.001
68,68,68,0.001,335,0.002,0.001
69,69,69,0.001,340,0.002,0.001
70,70,70,0.001,350,0.002,0.001
71,71,71,0.001,350,0.002,0.001
72,72,72,0.001,360,0.002,0.001
73,73,73,0.002,360,0.003,0.001
74,74,74,0.002,370,0.003,0.001
75,75,75,0.001,370,0.002,0.001
76,76,76,0.002,375,0.003,0.001
77,77,77,0.001,380,0.002,0.001
78,78,78,0.001,390,0.002,0.001
79,79,79,0.001,395,0.002,0.001
80,80,80,0.002,400,0.003,0.001
81,81,81,0.001,400,0.002,0.001
82,82,82,0.002,405,0.003,0.001
83,83,83,0.002,415,0.003,0.001
84,84,84,0.001,415,0.002,0.001
85,85,85,0.001,420,0.002,0.001
86,86,86,0.002,430,0.003,0.001
87,87,87,0.002,435,0.003,0.001
88,88,88,0.001,440,0.002,0.001
89,89,89,0.002,445,0.015000000000000001,0.013000000000000001
90,90,90,0.002,445,0.003,0.001
91,91,91,0.001,455,0.011,0.01
92,92,92,0.001,460,0.002,0.001
93,93,93,0.002,460,0.003,0.001
94,94,94,0.001,470,0.016,0.015
95,95,95,0.004,475,0.01,0.006
96,96,96,0.001,475,0.003,0.002
97,97,97,0.002,480,0.003,0.001
98,98,98,0.001,490,0.002,0.001
99,99,99,0.002,490,0.003,0.001
100,100,100,0.002,500,0.003,0.001
101,101,101,0.001,500,0.002,0.001
102,102,102,0.001,510,0.002,0.001
103,103,103,0.001,510,0.028999999999999998,0.027999999999999997
104,104,104,0.001,515,0.002,0.001
105,105,105,0.002,525,0.003,0.001
106,106,106,0.001,530,0.002,0.001
107,107,107,0.001,535,0.002,0.001
108,108,108,0.002,535,0.003,0.001
109,109,109,0.001,545,0.002,0.001
110,110,110,0.002,545,0.006,0.004
111,111,111,0.002,550,0.003,0.001
112,112,112,0.001,555,0.002,0.001
113,113,113,0.001,565,0.012,0.011000000000000001
114,114,114,0.001,565,0.002,0.001
115,115,115,0.001,575,0.002,0.001
116,116,116,0.001,580,0.002,0.001
117,117,117,0.001,580,0.002,0.001
118,118,118,0.001,585,0.002,0.001
119,119,119,0.001,590,0.002,0.001
120,120,120,0.002,600,0.003,0.001
121,121,121,0.002,605,0.003,0.001
122,122,122,0.001,610,0.005,0.004
123,123,123,0.002,615,0.003,0.001
124,124,124,0.001,620,0.002,0.001
125,125,125,0.001,620,0.041,0.04
126,126,126,0.001,630,0.002,0.001
127,127,127,0.001,635,0.002,0.001
128,128,128,0.001,635,0.002,0.001
129,129,129,0.001,645,0.002,0.001
130,130,130,0.002,650,0.003,0.001
131,131,131,0.002,650,0.003,0.001
132,132,132,0.001,655,0.002,0.001
133,133,133,0.027000000000000003,665,0.028000000000000004,0.001
134,134,134,0.001,665,0.002,0.001
135,135,135,0.002,670,0.003,0.001
136,136,136,0.006,675,0.007,0.001
137,137,137,0.001,680,0.002,0.001
138,138,138,0.002,690,0.003,0.001
139,139,139,0.001,695,0.002,0.001
140,140,140,0.002,695,0.003,0.001
141,141,141,0.001,705,0.002,0.001
142,142,142,0.001,710,0.004,0.003
143,143,143,0.001,710,0.002,0.001
144,144,144,0.001,720,0.025,0.024
145,145,145,0.001,725,0.002,0.001
146,146,146,0.001,725,0.018000000000000002,0.017
147,147,147,0.001,730,0.017,0.016
148,148,148,0.002,735,0.029000000000000005,0.027000000000000003
149,149,149,0.001,740,0.002,0.001
150,150,150,0.001,745,0.006,0.005
151,151,151,0.001,750,0.002,0.001
152,152,152,0.002,755,0.003,0.001
153,153,153,0.004,760,0.005,0.001
154,154,154,0.002,770,0.003,0.001
155,155,155,0.001,770,0.002,0.001
156,156,156,0.002,775,0.003,0.001
157,157,157,0.001,780,0.002,0.001
158,158,158,0.001,790,0.002,0.001
159,159,159,0.001,795,0.013000000000000001,0.012
160,160,160,0.001,795,0.002,0.001
161,161,161,0.002,805,0.008,0.006
162,162,162,0.001,805,0.002,0.001
163,163,163,0.001,810,0.002,0.001
164,164,164,0.002,820,0.003,0.001
165,165,165,0.001,820,0.002,0.001
166,166,166,0.002,830,0.025,0.023
167,167,167,0.001,830,0.007,0.006
168,168,168,0.002,835,0.003,0.001
169,169,169,0.001,840,0.002,0.001
170,170,170,0.001,845,0.002,0.001
171,171,171,0.001,850,0.002,0.001
172,172,172,0.001,855,0.003,0.002
173,173,173,0.002,860,0.004,0.002
174,174,174,0.001,865,0.002,0.001
175,175,175,0.002,875,0.049,0.047
176,176,176,0.002,875,0.003,0.001
177,177,177,0.002,880,0.003,0.001
178,178,178,0.002,890,0.003,0.001
179,179,179,0.002,890,0.003,0.001
180,180,180,0.001,895,0.002,0.001
181,181,181,0.001,905,0.002,0.001
182,182,182,0.002,905,0.003,0.001
183,183,183,0.001,915,0.002,0.001
184,184,184,0.001,920,0.002,0.001
185,185,185,0.001,925,0.002,0.001
186,186,186,0.001,925,0.002,0.001
187,187,187,0.017,935,0.019000000000000003,0.002
188,188,188,0.002,935,0.003,0.001
189,189,189,0.002,945,0.004,0.002
190,190,190,0.002,945,0.004,0.002
191,191,191,0.001,955,0.011,0.01
192,192,192,0.001,955,0.002,0.001
193,193,193,0.005,960,0.012,0.006999999999999999
194,194,194,0.002,970,0.003,0.001
195,195,195,0.002,975,0.017,0.015
196,196,196,0.001,980,0.007,0.006
197,197,197,0.001,985,0.002,0.001
198,198,198,0.002,985,0.019000000000000003,0.017
199,199,199,0.001,995,0.002,0.001
200,200,200,0.001,995,0.002,0.001
201,201,201,0.001,1000,0.002,0.001
202,202,202,0.001,1010,0.002,0.001
203,203,203,0.001,1010,0.002,0.001
204,204,204,0.001,1020,0.002,0.001
205,205,205,0.001,1025,0.002,0.001
206,206,206,0.021,1030,0.023,0.002
207,207,207,0.001,1030,0.002,0.001
208,208,208,0.029,1035,0.037000000000000005,0.008
209,209,209,0.023,1045,0.024,0.001
210,210,210,0.002,1050,0.003,0.001
211,211,211,0.001,1050,0.002,0.001
212,212,212,0.002,1060,0.017,0.015
213,213,213,0.002,1065,0.011000000000000001,0.009000000000000001
214,214,214,0.002,1070,0.036000000000000004,0.034
215,215,215,0.001,1070,0.009000000000000001,0.008
216,216,216,0.002,1080,0.003,0.001
217,217,217,0.001,1080,0.024,0.023
218,218,218,0.001,1090,0.002,0.001
219,219,219,0.001,1090,0.002,0.001
220,220,220,0.001,1100,0.002,0.001
