,Unnamed: 0,RTT,Timestamp,New-RTT,Old-RTT
0,0,0.001,0,0.018000000000000002,0.017
1,1,0.001,5,0.010000000000000002,0.009000000000000001
2,2,0.001,10,0.027000000000000003,0.026000000000000002
3,3,0.001,15,0.008,0.007
4,4,0.001,20,0.019000000000000003,0.018000000000000002
5,5,0.001,25,0.023,0.022
6,6,0.001,30,0.014000000000000002,0.013000000000000001
7,7,0.001,35,0.030000000000000006,0.029000000000000005
8,8,0.001,40,0.014000000000000002,0.013000000000000001
9,9,0.001,45,0.011,0.01
10,10,0.001,50,0.05499999999999999,0.05399999999999999
11,11,0.001,55,0.013000000000000001,0.012
12,12,0.001,60,0.012,0.011
13,13,0.001,65,0.004,0.003
14,14,0.001,70,0.010000000000000002,0.009000000000000001
15,15,0.001,75,0.010000000000000002,0.009000000000000001
16,16,0.002,80,0.005,0.003
17,17,0.001,85,0.004,0.003
18,18,0.001,90,0.004,0.003
19,19,0.001,95,0.004,0.003
20,20,0.001,100,0.015000000000000003,0.014000000000000002
21,21,0.001,105,0.011000000000000003,0.010000000000000002
22,22,0.001,110,0.004,0.003
23,23,0.001,115,0.009000000000000001,0.008
24,24,0.001,120,0.005,0.004
25,25,0.001,125,0.005,0.004
26,26,0.001,130,0.010000000000000002,0.009000000000000001
27,27,0.001,135,0.004,0.003
28,28,0.001,140,0.004,0.003
29,29,0.001,145,0.004,0.003
30,30,0.002,150,0.005,0.003
31,31,0.001,155,0.004,0.003
32,32,0.001,160,0.004,0.003
33,33,0.001,165,0.004,0.003
34,34,0.001,170,0.005,0.004
35,35,0.001,175,0.004,0.003
36,36,0.001,180,0.004,0.003
37,37,0.001,185,0.004,0.003
38,38,0.001,190,0.004,0.003
39,39,0.001,195,0.007,0.006
40,40,0.001,200,0.006,0.005
